index_number,region_number,port_name,country,port_latitude,port_longitude,publication_number,chart_number,harbor_size,harbor_type,shelter_afforded,entry_tide,entry_swell,entry_ice,entry_other,overhead_limit,channel_depth,anchorage_depth,cargo_pier_depth,cargo_oil_depth,tide_range,max_vessel_size,good_holding_ground,turning_area,port_of_entry,us_representative,eta_message_required,pilot_required,pilot_available,pilot_local_assist,pilot_advised,tug_salvage,tug_assist,quarantine_procedures_required,quarantine_sscc_cert_required,quarantine_other,comms_phone,comms_fax,comms_radio,comms_vhf,comms_air,comms_rail,cargo_wharf,cargo_anchor,cargo_med_moor,cargo_beach_moor,cargo_ice_moor,med_facility,garbage_dispose,degauss,dirty_ballast,crane_fixed,crane_mobile,crane_float,lift_100_tons,lift_50_100_tons,lift_25_49_tons,lift_0_24_tons,services_longshore,services_electrical,services_steam,services_nav_equip,services_electrical_repair,provisions,water,fuel_oil,diesel,deck_supplies,eng_supplies,repair_types,dry_dock_types,railway_types,port_geom
2975,2820,CONTRECOUR,CA,45.883333,-73.2,C302,14003,V,RN,,,,,TRUE,TRUE,K,,M,,0,L,,,,,TRUE,,TRUE,,,,,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,S,POINT(-73.2 45.8833333333333)
6480,6070,ANNAPOLIS ROYAL,CA,44.75,-65.516667,145,14042,V,RN,E,TRUE,FALSE,FALSE,TRUE,,L,K,K,,26,M,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,,,FALSE,,,,,,,,TRUE,,,,,,,,,,,,M,M,POINT(-65.5166666666667 44.75)
6545,6070,CANAPORT (ST. JOHN),CA,45.2,-65.983333,145,14044,L,OR,G,,,,,,A,,,A,0,L,TRUE,TRUE,,,TRUE,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,POINT(-65.9833333333333 45.2)
6420,6070,LOCKEPORT,CA,43.7,-65.116667,145,14068,V,CB,G,FALSE,TRUE,FALSE,TRUE,,O,N,N,,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,POINT(-65.1166666666667 43.7)
6330,6070,MUSQUODOBOIT HARBOUR,CA,44.783333,-63.15,145,14083,V,CN,E,FALSE,TRUE,FALSE,TRUE,,P,,N,,4,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(-63.15 44.7833333333333)
6350,6070,SAMBRO,CA,44.466667,-63.6,145,14087,V,CN,P,FALSE,FALSE,FALSE,TRUE,,J,J,O,,0,M,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(-63.6 44.4666666666667)
6170,6070,GOLDSBORO,CA,45.183333,-61.65,145,14100,V,CN,G,FALSE,FALSE,TRUE,TRUE,,M,M,N,,4,M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,TRUE,,,,,,POINT(-61.65 45.1833333333333)
6220,6070,SONORA,CA,45.066667,-61.916667,145,14100,V,RN,E,FALSE,FALSE,TRUE,TRUE,,O,O,O,,4,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,POINT(-61.9166666666667 45.0666666666667)
6190,6070,STORMONT,CA,45.216667,-61.716667,145,14100,V,CN,G,FALSE,FALSE,TRUE,TRUE,,E,L,N,,6,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,,,TRUE,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-61.7166666666667 45.2166666666667)
6110,6070,WHITEHAVEN HARBOR,CA,45.233333,-61.183333,145,14105,V,CN,G,FALSE,FALSE,TRUE,TRUE,,J,H,O,,2,M,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,,,TRUE,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-61.1833333333333 45.2333333333333)
6080,6070,GUYSBOROUGH,CA,45.4,-61.5,145,14110,V,CN,E,FALSE,FALSE,TRUE,TRUE,,N,J,O,,2,M,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,POINT(-61.5 45.4)
6050,5860,ARICHAT,CA,45.516667,-61.016667,145,14110,V,CN,G,FALSE,FALSE,TRUE,TRUE,,J,E,O,,2,M,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,POINT(-61.0166666666667 45.5166666666667)
6100,6070,CANSO,CA,45.333333,-61,145,14111,V,CN,G,FALSE,FALSE,TRUE,TRUE,,J,L,N,,2,M,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,POINT(-61 45.3333333333333)
5880,5860,PORT HASTINGS,CA,45.65,-61.4,145,14111,V,CN,E,FALSE,FALSE,TRUE,TRUE,,H,E,L,L,3,L,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,,,TRUE,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,POINT(-61.4 45.65)
5980,5860,LITTLE BRAS D OR,CA,46.25,-60.3,145,14132,V,CN,E,FALSE,FALSE,TRUE,TRUE,,O,M,O,,3,M,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,,,,TRUE,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,,,TRUE,TRUE,TRUE,,,,POINT(-60.3 46.25)
5970,5860,GRAND NARROWS,CA,45.95,-60.783333,145,14133,V,CN,E,FALSE,FALSE,TRUE,TRUE,,L,H,O,,0,M,TRUE,TRUE,,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-60.7833333333333 45.95)
5960,5860,WHYCOCOMAGH,CA,45.966667,-61.133333,145,14133,V,CN,E,FALSE,FALSE,TRUE,TRUE,,O,M,N,,0,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-61.1333333333333 45.9666666666667)
5620,5555,SHIPPEGAN,CA,47.75,-64.7,145,14184,V,CN,G,FALSE,FALSE,TRUE,TRUE,TRUE,N,O,O,,5,M,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,,,,,TRUE,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,POINT(-64.7 47.75)
5520,5501,DOUGLASTOWN,CA,48.766667,-64.383333,145,14186,V,OR,F,FALSE,FALSE,TRUE,TRUE,FALSE,P,D,M,,0,M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,TRUE,,,,,,,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-64.3833333333333 48.7666666666667)
2600,2545,SOUTH LANCASTER,CA,45.133333,-74.5,C301,14201,V,RN,E,,,TRUE,,,P,P,P,,0,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.5 45.1333333333333)
2590,2545,ST ANICET,CA,45.133333,-74.366667,C301,14201,V,RN,E,,,TRUE,,,P,O,P,,0,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.3666666666667 45.1333333333333)
2570,2545,ST ZOTIQUE,CA,45.25,-74.25,C301,14202,V,LC,E,,,TRUE,,,P,P,P,,0,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.25 45.25)
2560,2545,COTEAU LANDING,CA,45.25,-74.2,C301,14202,V,LC,E,,,TRUE,,TRUE,O,O,O,,0,,,,,,,TRUE,TRUE,,,,TRUE,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,M,,POINT(-74.2 45.25)
2550,2545,BEAUHARNOIS,CA,45.316667,-73.883333,C301,14204,V,LC,E,,,TRUE,,TRUE,O,H,O,,0,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.8833333333334 45.3166666666667)
2100,1930,TADOUSSAC,CA,48.15,-69.716667,145,14244,S,RN,G,TRUE,FALSE,TRUE,TRUE,FALSE,L,H,M,,11,M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,,POINT(-69.7166666666667 48.15)
1900,1871,MINGAN,CA,50.283333,-64.016667,145,14260,V,CN,G,FALSE,FALSE,TRUE,TRUE,FALSE,A,H,N,,6,M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,TRUE,,,TRUE,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-64.0166666666667 50.2833333333333)
1820,1800,ST GEORGE'S,CA,48.45,-58.45,146,14325,S,CN,G,FALSE,FALSE,TRUE,FALSE,FALSE,H,J,H,,2,L,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,FALSE,TRUE,FALSE,,,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-58.45 48.45)
1605,1410,PORT UNION,CA,48.5,-53.083333,146,14360,V,CN,G,FALSE,FALSE,TRUE,FALSE,FALSE,L,L,N,,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE,FALSE,,TRUE,,TRUE,TRUE,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,TRUE,,,,,TRUE,TRUE,,,,,,,POINT(-53.0833333333333 48.5)
1620,1410,CARBONEAR BAY,CA,47.733333,-53.216667,146,14360,V,CN,F,FALSE,FALSE,TRUE,FALSE,FALSE,G,F,N,L,0,M,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,,TRUE,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,FALSE,,,,,,,POINT(-53.2166666666667 47.7333333333333)
1595,1410,BONAVISTA HARBOR,CA,48.65,-53.116667,146,14360,V,CB,G,FALSE,FALSE,TRUE,TRUE,FALSE,N,H,N,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,S,POINT(-53.1166666666667 48.65)
1690,1680,TREPASSEY HARBOR,CA,46.733333,-53.4,146,14360,V,CN,G,TRUE,FALSE,TRUE,FALSE,FALSE,J,J,O,,6,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,FALSE,,,TRUE,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,TRUE,,,,,,POINT(-53.4 46.7333333333333)
1600,1410,CATALINA HARBOR,CA,48.5,-53.083333,146,14360,S,CN,G,FALSE,FALSE,TRUE,TRUE,FALSE,L,L,N,N,1,M,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,TRUE,,,,TRUE,TRUE,,,,,,,,POINT(-53.0833333333333 48.5)
1515,1410,SPRINGDALE,CA,49.5,-56.066667,146,14380,S,CN,N,FALSE,FALSE,TRUE,TRUE,FALSE,K,L,K,,2,M,TRUE,,FALSE,FALSE,,FALSE,TRUE,,,FALSE,FALSE,TRUE,FALSE,,TRUE,,,,,,TRUE,,TRUE,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(-56.0666666666667 49.5)
1470,1410,SEAL COVE,CA,49.933333,-56.383333,146,14380,V,CN,G,FALSE,FALSE,TRUE,TRUE,FALSE,A,A,N,,3,M,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE,,,,,,,,TRUE,FALSE,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(-56.3833333333333 49.9333333333333)
1510,1410,LITTLE BAY,CA,49.616667,-56,146,14380,V,CN,G,FALSE,FALSE,TRUE,TRUE,FALSE,O,M,Q,,3,M,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,TRUE,FALSE,,,TRUE,,,,,TRUE,FALSE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-56 49.6166666666667)
1460,1410,WESTPORT COVE,CA,49.783333,-56.616667,146,14380,V,CN,P,FALSE,FALSE,TRUE,TRUE,TRUE,A,C,N,,3,M,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE,FALSE,,,,,,,,TRUE,FALSE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-56.6166666666667 49.7833333333333)
1525,1410,FORTUNE HARBOR,CA,49.533333,-55.233333,146,14380,S,CN,F,FALSE,TRUE,TRUE,TRUE,FALSE,H,J,N,,1,M,,,FALSE,FALSE,,FALSE,FALSE,,,FALSE,FALSE,TRUE,FALSE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-55.2333333333333 49.5333333333333)
1430,1410,CONCHE,CA,50.883333,-55.9,146,14404,V,CN,F,FALSE,FALSE,TRUE,TRUE,FALSE,A,L,O,,1,M,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE,FALSE,,,,,,,,TRUE,TRUE,TRUE,,,,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(-55.9 50.8833333333333)
1880,1871,BLANC SABLON,CA,51.416667,-57.133333,146,14415,V,RN,F,FALSE,FALSE,TRUE,TRUE,FALSE,L,F,M,,3,M,,,,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,TRUE,FALSE,,,TRUE,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-57.1333333333333 51.4166666666667)
2670,2545,CARDINAL,CA,44.783333,-75.383333,C301,14763,V,LC,E,,,TRUE,,,,,M,,0,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-75.3833333333333 44.7833333333333)
2680,2545,LOWER LAKES TERMINAL,CA,44.733333,-75.466667,C301,14764,S,RN,E,,,,,,L,J,L,,0,,,,,,TRUE,,TRUE,,,,TRUE,,,,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,TRUE,,,,,,L,S,POINT(-75.4666666666667 44.7333333333333)
2710,2545,ROCKPORT,CA,44.383333,-75.933333,C301,14765,V,RN,E,,TRUE,,,,O,J,O,,0,,,,,,,TRUE,,,,,TRUE,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,S,POINT(-75.9333333333333 44.3833333333333)
2730,2545,WOLFE ISLAND,CA,44.2,-76.433333,C301,14768,V,RN,E,,,TRUE,,,P,P,P,,0,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-76.4333333333333 44.2)
2790,2750,ALEXANDRIA BAY,US,44.333333,-75.916667,CP06,14772,V,RN,E,FALSE,FALSE,FALSE,FALSE,FALSE,O,O,O,,0,M,,,TRUE,,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,TRUE,,,,,FALSE,,,FALSE,,,,,TRUE,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(-75.9166666666667 44.3333333333333)
2720,2545,GANANOQUE,CA,44.333333,-76.166667,C301,14774,V,RN,E,,,TRUE,,TRUE,O,M,N,,0,,,,,,,TRUE,,,,,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,POINT(-76.1666666666667 44.3333333333333)
2830,2820,MILLHAVEN,CA,44.2,-76.733333,C302,14802,V,CN,E,FALSE,FALSE,TRUE,,,O,O,P,,0,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,POINT(-76.7333333333333 44.2)
3110,2820,QUEENSTON,CA,43.166667,-79.066667,C302,14816,V,RN,E,FALSE,FALSE,TRUE,TRUE,TRUE,M,L,O,,0,M,,,FALSE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,,,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-79.0666666666667 43.1666666666667)
3100,2820,NIAGARA,CA,43.25,-79.066667,C302,14816,V,RN,E,FALSE,FALSE,TRUE,TRUE,TRUE,N,H,K,,0,M,,,TRUE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,,,,,,,,,TRUE,TRUE,,,,,,,,FALSE,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,POINT(-79.0666666666667 43.25)
3330,3240,PELEE I NORTH WHARF,CA,41.816667,-82.666667,C303,14844,V,CN,F,FALSE,FALSE,TRUE,TRUE,FALSE,O,N,O,,0,M,,,TRUE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,TRUE,,,,,,,TRUE,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-82.6666666666667 41.8166666666667)
3340,3240,PELEE I WEST DOCK,CA,41.766667,-82.683333,C303,14844,V,OR,P,FALSE,FALSE,TRUE,TRUE,FALSE,O,N,O,,0,M,,,TRUE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,TRUE,,,,,,,TRUE,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-82.6833333333333 41.7666666666667)
3590,3400,WYANDOTTE,US,42.2,-83.15,CP06,14848,S,RN,E,FALSE,FALSE,TRUE,TRUE,TRUE,M,M,M,,0,M,FALSE,FALSE,FALSE,,FALSE,TRUE,,,,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,,FALSE,FALSE,,,,POINT(-83.15 42.2)
3710,3640,POINT EDWARD,CA,43,-82.416667,C304,14852,S,RN,E,FALSE,FALSE,TRUE,FALSE,FALSE,M,L,M,,0,L,TRUE,,FALSE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,,,,TRUE,,TRUE,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,,POINT(-82.4166666666667 43)
4330,4300,MARINE CITY,US,42.716667,-82.5,CP06,14852,V,RN,E,FALSE,FALSE,TRUE,TRUE,TRUE,K,K,K,,0,L,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,FALSE,TRUE,TRUE,TRUE,,,,,,TRUE,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,POINT(-82.5 42.7166666666667)
3890,3640,THORNBURY,CA,44.566667,-80.45,GLV2,14860,V,CB,G,FALSE,FALSE,TRUE,TRUE,TRUE,O,O,O,,0,M,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,TRUE,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-80.45 44.5666666666667)
4370,4300,HARBOR BEACH,US,43.85,-82.65,CP06,14862,V,CB,G,FALSE,FALSE,TRUE,TRUE,TRUE,M,M,O,,0,M,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,TRUE,,,,,,,,,POINT(-82.65 43.85)
4380,4300,PORT HOPE,US,43.95,-82.7,CP06,14862,V,OR,P,FALSE,FALSE,TRUE,TRUE,TRUE,P,K,P,,0,L,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-82.7 43.95)
4430,4300,TAWAS CITY,US,44.266667,-83.5,CP06,14863,V,CN,P,FALSE,FALSE,TRUE,TRUE,TRUE,Q,M,P,,0,M,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,POINT(-83.5 44.2666666666667)
4460,4300,OSCODA,US,44.416667,-83.316667,CP06,14863,V,RN,E,FALSE,FALSE,TRUE,TRUE,TRUE,Q,N,Q,,0,M,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,POINT(-83.3166666666667 44.4166666666667)
4490,4300,CALCITE,US,45.416667,-83.783333,CP06,14864,V,CB,P,FALSE,FALSE,TRUE,TRUE,,M,,M,,0,L,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-83.7833333333333 45.4166666666667)
4480,4300,ROCKPORT,US,45.2,-83.383333,CP06,14869,V,OR,P,FALSE,FALSE,TRUE,TRUE,TRUE,M,K,M,,0,M,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,POINT(-83.3833333333333 45.2)
3960,3640,PORT MCNICOLL,CA,44.75,-79.8,GLV2,14873,V,CN,E,FALSE,FALSE,TRUE,TRUE,FALSE,M,M,L,,0,M,,,TRUE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,,,,,TRUE,,,FALSE,,,,,,,,TRUE,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,,S,POINT(-79.8 44.75)
3940,3640,MIDLAND,CA,44.75,-79.916667,GLV2,14873,S,CN,E,FALSE,FALSE,TRUE,TRUE,FALSE,M,M,M,,0,M,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,,TRUE,TRUE,FALSE,,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,,,FALSE,TRUE,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,S,POINT(-79.9166666666667 44.75)
3950,3640,TIFFIN,CA,44.75,-79.85,GLV2,14873,V,CN,E,FALSE,FALSE,TRUE,TRUE,FALSE,M,M,M,,0,M,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,FALSE,,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,TRUE,,,,,,,,POINT(-79.85 44.75)
4530,4300,MACKINAC ISLAND,US,45.85,-84.616667,CP06,14881,V,CB,F,FALSE,FALSE,TRUE,TRUE,TRUE,L,L,O,,0,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,POINT(-84.6166666666667 45.85)
4540,4300,ST IGNACE,US,45.85,-84.716667,CP06,14881,V,CN,F,FALSE,FALSE,TRUE,TRUE,TRUE,M,J,M,,0,M,TRUE,,FALSE,FALSE,TRUE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,POINT(-84.7166666666667 45.85)
4270,3640,RICHARDS LANDING,CA,46.3,-84.033333,GLV2,14883,V,CN,E,FALSE,FALSE,TRUE,TRUE,TRUE,M,M,O,,0,M,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,FALSE,FALSE,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,POINT(-84.0333333333333 46.3)
5100,4570,MANISTIQUE,US,45.95,-86.25,CP06,14908,V,CB,F,FALSE,FALSE,TRUE,TRUE,FALSE,P,H,P,,0,M,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,,POINT(-86.25 45.95)
